map,scenid,total,20move,distance,path_size,hLevel
oth000d,0,285,199,1.41421,2,0
oth000d,1,262,232,2.82843,3,0
oth000d,2,297,242,2.82843,3,0
oth000d,3,337,318,3.41421,4,0
oth000d,4,341,316,2.41421,3,0
oth000d,5,480,428,3.82843,4,0
oth000d,6,195,185,1,2,0
oth000d,7,298,247,3.82843,4,0
oth000d,8,232,181,3,4,0
oth000d,9,197,194,1,2,0
oth000d,10,307,256,6.65685,6,0
oth000d,11,367,284,7.41421,8,0
oth000d,12,155,141,4,5,0
oth000d,13,372,384,5.82843,6,0
oth000d,14,265,241,7.24264,7,0
oth000d,15,239,245,5.41421,6,0
oth000d,16,178,159,5,6,0
oth000d,17,562,482,7.82843,8,0
oth000d,18,291,246,6,7,0
oth000d,19,194,161,5,6,0
oth000d,20,213,176,10,11,0
oth000d,21,388,340,11.8284,12,0
oth000d,22,668,648,9.24264,9,0
oth000d,23,230,206,9.89949,8,0
oth000d,24,482,400,11.6569,11,0
oth000d,25,404,426,11.0711,10,0
oth000d,26,218,198,8,9,0
oth000d,27,477,453,8.82843,9,0
oth000d,28,325,270,11.2426,11,0
oth000d,29,313,316,8.48528,7,0
oth000d,30,272,263,14.8284,15,0
oth000d,31,270,270,14.3137,12,0
oth000d,32,441,427,13.2426,13,0
oth000d,33,460,417,14.6569,14,0
oth000d,34,441,414,13.4142,14,0
oth000d,35,325,318,14.2426,14,0
oth000d,36,367,350,14.4142,15,0
oth000d,37,295,276,12.0711,11,0
oth000d,38,347,315,12.8995,11,0
oth000d,39,363,319,14.7279,12,0
oth000d,40,353,345,19.5563,16,0
oth000d,41,343,328,18.6569,18,0
oth000d,42,278,260,17.0711,16,0
oth000d,43,418,378,19.5563,16,0
oth000d,44,192,202,19.799,15,0
oth000d,45,322,343,17.1421,14,0
oth000d,46,387,357,18.3137,16,0
oth000d,47,332,325,16.4142,17,0
oth000d,48,788,643,18.3137,16,0
oth000d,49,1102,1044,19.7279,17,0
oth000d,50,632,573,22.799,18,0
oth000d,51,302,319,20.4853,19,0
oth000d,52,721,685,21.5563,18,0
oth000d,53,581,559,22.1421,19,0
oth000d,54,414,394,20.8995,19,0
oth000d,55,270,286,21.5563,18,0
oth000d,56,402,399,23.5563,20,0
oth000d,57,323,283,23.2426,23,0
oth000d,58,805,677,21.1421,18,0
oth000d,59,276,254,23.4142,24,0
oth000d,60,1084,975,27.4853,26,0
oth000d,61,522,479,26.6569,26,0
oth000d,62,322,326,24.4853,23,0
oth000d,63,735,675,27.7279,25,0
oth000d,64,355,354,26.7279,24,0
oth000d,65,523,448,24.1421,21,0
oth000d,66,380,359,24.3848,20,0
oth000d,67,535,470,27.3137,25,0
oth000d,68,452,405,24.8995,23,0
oth000d,69,302,261,24.8995,23,0
oth000d,70,233,236,29.0711,28,0
oth000d,71,859,625,31.2843,24,0
oth000d,72,457,413,28.5563,25,0
oth000d,73,433,364,30.8995,29,0
oth000d,74,579,507,31.4853,30,0
