map,scenid,tcost,distance,expect,steps,d,itype
lt_gallowscourtyard,0,327.000000,13.656800,6.000000,13,-1,tree
lt_gallowscourtyard,1,92.800000,9.899400,4.242640,8,-1,tree
lt_gallowscourtyard,2,116.400000,11.899400,6.242640,10,-1,tree
lt_gallowscourtyard,3,177.200000,18.485200,4.000000,17,-1,tree
lt_gallowscourtyard,4,147.000000,18.727800,5.414210,16,-1,tree
lt_gallowscourtyard,5,143.800000,16.727800,6.828430,14,-1,tree
lt_gallowscourtyard,6,109.600000,11.899400,7.414210,10,-1,tree
lt_gallowscourtyard,7,152.400000,18.556200,6.656850,15,-1,tree
lt_gallowscourtyard,8,818.800000,193.455600,6.000000,187,-1,tree
lt_gallowscourtyard,9,152.400000,23.384600,4.414210,19,-1,tree
lt_gallowscourtyard,10,555.200000,135.982200,11.414200,120,-1,tree
lt_gallowscourtyard,11,240.600000,48.597600,9.242640,38,-1,tree
lt_gallowscourtyard,12,310.600000,75.053200,8.828430,57,-1,tree
lt_gallowscourtyard,13,178.600000,26.455600,8.071070,20,-1,tree
lt_gallowscourtyard,14,134.400000,16.656800,11.000000,16,-1,tree
lt_gallowscourtyard,15,188.800000,27.384600,9.242640,23,-1,tree
lt_gallowscourtyard,16,143.000000,24.242600,10.242600,24,-1,tree
lt_gallowscourtyard,17,226.400000,57.082800,8.414210,44,-1,tree
lt_gallowscourtyard,18,134.000000,17.242600,8.414210,17,-1,tree
lt_gallowscourtyard,19,145.000000,29.899400,9.899490,28,-1,tree
lt_gallowscourtyard,20,184.800000,24.142000,13.313700,21,-1,tree
lt_gallowscourtyard,21,195.600000,38.355000,12.899500,29,-1,tree
lt_gallowscourtyard,22,212.800000,40.869800,15.899500,34,-1,tree
lt_gallowscourtyard,23,237.800000,53.183400,14.414200,43,-1,tree
lt_gallowscourtyard,24,320.400000,72.568000,14.242600,57,-1,tree
lt_gallowscourtyard,25,164.800000,31.142000,13.727900,28,-1,tree
lt_gallowscourtyard,26,387.600000,109.952600,13.485300,89,-1,tree
lt_gallowscourtyard,27,207.600000,42.213000,14.414200,37,-1,tree
lt_gallowscourtyard,28,149.000000,27.970400,14.899500,24,-1,tree
lt_gallowscourtyard,29,582.800000,134.254400,14.071100,122,-1,tree
lt_gallowscourtyard,30,343.200000,67.597600,19.556300,57,-1,tree
lt_gallowscourtyard,31,198.800000,42.556200,18.071100,39,-1,tree
lt_gallowscourtyard,32,191.400000,31.313600,17.313700,29,-1,tree
lt_gallowscourtyard,33,148.400000,25.313600,19.313700,23,-1,tree
lt_gallowscourtyard,34,176.600000,29.071000,18.485300,28,-1,tree
lt_gallowscourtyard,35,348.400000,81.982200,19.071100,66,-1,tree
lt_gallowscourtyard,36,246.800000,45.869800,17.828400,39,-1,tree
lt_gallowscourtyard,37,199.600000,38.041400,17.899500,32,-1,tree
lt_gallowscourtyard,38,305.800000,76.396400,18.556300,60,-1,tree
