map,scenid,total,20move,distance,path_size,hLevel
orz901d,0,471,200,1.41421,2,1
orz901d,1,426,272,2,3,1
orz901d,2,564,312,2.41421,3,1
orz901d,3,345,174,2.82843,3,1
orz901d,4,318,221,1,2,1
orz901d,5,505,378,2.41421,3,1
orz901d,6,260,169,1,2,1
orz901d,7,606,361,2.41421,3,1
orz901d,8,249,188,3,4,1
orz901d,9,318,196,2,3,1
orz901d,10,350,237,5.65685,5,1
orz901d,11,166,118,7,8,1
orz901d,12,725,479,4.82843,5,1
orz901d,13,591,340,5.65685,5,1
orz901d,14,526,296,6.82843,7,1
orz901d,15,1059,614,4.82843,5,1
orz901d,16,459,398,5.65685,5,1
orz901d,17,485,318,7.41421,8,1
orz901d,18,745,393,4.82843,5,1
orz901d,19,479,403,5.41421,6,1
orz901d,20,845,429,8.65685,8,1
orz901d,21,910,470,11.0711,10,1
orz901d,22,1303,633,11.4853,10,1
orz901d,23,478,271,11.0711,10,1
orz901d,24,384,312,11.0711,10,1
orz901d,25,482,365,9.07107,8,1
orz901d,26,757,480,10.2426,10,1
orz901d,27,707,487,9.24264,9,1
orz901d,28,474,336,8.07107,7,1
orz901d,29,1032,618,9.24264,9,1
orz901d,30,1123,669,12.3137,10,1
orz901d,31,624,348,12.6569,12,1
orz901d,32,738,357,12.4853,11,1
orz901d,33,504,443,15.1421,12,1
orz901d,34,514,422,13.6569,13,1
orz901d,35,484,338,13.2426,13,1
orz901d,36,709,588,12.3137,10,1
orz901d,37,626,256,12.4853,11,1
orz901d,38,469,264,14.7279,12,1
orz901d,39,455,250,13.8284,14,1
orz901d,40,499,319,18.0711,17,1
orz901d,41,637,336,16.4853,15,1
orz901d,42,334,242,16.0711,15,1
orz901d,43,792,442,18.8995,17,1
orz901d,44,1286,809,19.7279,17,1
orz901d,45,526,326,16.1421,13,1
orz901d,46,784,521,18.8995,17,1
orz901d,47,685,489,18.5563,15,1
orz901d,48,1122,611,19.9706,16,1
orz901d,49,427,246,17.2426,17,1
orz901d,50,612,397,20.4142,21,1
orz901d,51,501,281,20.4142,21,1
orz901d,52,346,245,20.6569,20,1
orz901d,53,1493,940,21.1421,18,1
orz901d,54,406,388,20.1421,17,1
orz901d,55,393,310,22.3848,18,1
orz901d,56,412,243,20.8284,21,1
orz901d,57,667,331,21,22,1
orz901d,58,1712,1191,22.799,18,1
orz901d,59,484,309,23.4142,24,1
orz901d,60,440,302,27.4142,28,1
orz901d,61,2164,1184,24.9706,21,1
orz901d,62,789,481,25.2426,25,1
orz901d,63,479,313,26.7279,24,1
orz901d,64,1114,518,24.3137,22,1
orz901d,65,508,305,25.3137,23,1
orz901d,66,827,576,26.0416,20,1
