map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
orz703d,0,479,222,410,271,2,3,1
orz703d,1,485,288,344,374,2.82843,3,1
orz703d,2,258,189,171,226,2.82843,3,1
orz703d,3,514,274,181,374,1.41421,2,1
orz703d,4,70,66,62,67,0,0,1
orz703d,5,554,374,223,443,2.41421,3,1
orz703d,6,694,345,224,377,2.41421,3,1
orz703d,7,364,220,306,336,2.82843,3,1
orz703d,8,525,363,421,578,3.41421,4,1
orz703d,9,535,269,360,537,3.82843,4,1
orz703d,10,703,459,640,870,7.24264,7,1
orz703d,11,405,263,546,669,6.82843,7,1
orz703d,12,557,286,596,927,7.82843,8,1
orz703d,13,351,244,514,527,4.24264,4,1
orz703d,14,429,241,414,391,6.24264,6,1
orz703d,15,429,323,542,718,7.24264,7,1
orz703d,16,377,330,529,526,4.41421,5,1
orz703d,17,647,504,594,866,7.65685,7,1
orz703d,18,311,260,383,397,7.24264,7,1
orz703d,19,433,324,237,691,4.41421,5,1
orz703d,20,276,203,507,306,11.8284,12,1
orz703d,21,1203,731,762,1113,9.89949,8,1
orz703d,22,523,340,1092,1307,9.82843,10,1
orz703d,23,309,173,942,902,9,10,1
orz703d,24,656,366,751,1062,9.41421,10,1
orz703d,25,773,497,973,1032,11.2426,11,1
orz703d,26,517,415,1460,1825,11.4142,12,1
orz703d,27,623,425,548,1202,9.82843,10,1
orz703d,28,508,369,913,1237,11.8284,12,1
orz703d,29,395,328,768,867,10.8284,11,1
orz703d,30,381,295,768,907,14.4853,13,1
orz703d,31,1628,950,1014,1413,14.3137,12,1
orz703d,32,647,431,1356,1518,13.4142,14,1
orz703d,33,667,399,1258,1596,13.4853,12,1
orz703d,34,446,350,1169,1242,15.3137,13,1
orz703d,35,276,188,853,1659,15,16,1
orz703d,36,846,561,913,982,14.3137,12,1
orz703d,37,458,315,784,1495,14.2426,14,1
orz703d,38,287,231,527,516,15.1421,12,1
orz703d,39,319,205,1133,1443,15,16,1
orz703d,40,359,271,565,556,17.2426,17,1
orz703d,41,339,264,894,748,17.6569,17,1
orz703d,42,453,417,1414,1834,19.7279,17,1
orz703d,43,485,332,1634,1715,18.5563,15,1
orz703d,44,679,572,1801,1637,18.1421,15,1
orz703d,45,482,329,1010,853,16.9706,13,1
orz703d,46,1076,611,1394,2067,18.5563,15,1
orz703d,47,498,334,1726,2336,19.7279,17,1
orz703d,48,511,269,1811,1769,18.8995,17,1
orz703d,49,452,401,1019,912,16.4853,15,1
orz703d,50,1274,719,1435,1904,21.6569,21,1
orz703d,51,897,561,1341,1783,23.2132,18,1
orz703d,52,646,387,2405,2823,22.7279,20,1
orz703d,53,245,205,1715,1282,22,23,1
