map,scenid,total-src,20move-src,distance,path_size,hLevel
orz999d,0,519,394,0,0,1
orz999d,1,442,380,0,0,1
orz999d,2,585,440,0,0,1
orz999d,3,437,368,0,0,1
orz999d,4,542,608,0,0,1
orz999d,5,374,365,0,0,1
orz999d,6,448,449,0,0,1
orz999d,7,368,402,0,0,1
orz999d,8,490,398,0,0,1
orz999d,9,393,422,0,0,1
orz999d,10,456,412,0,0,1
orz999d,11,490,530,0,0,1
orz999d,12,525,491,0,0,1
orz999d,13,503,421,0,0,1
orz999d,14,666,613,0,0,1
orz999d,15,649,489,0,0,1
orz999d,16,507,427,0,0,1
orz999d,17,509,425,0,0,1
orz999d,18,452,408,0,0,1
orz999d,19,439,423,0,0,1
orz999d,20,882,714,0,0,1
orz999d,21,567,558,0,0,1
orz999d,22,545,548,0,0,1
orz999d,23,482,534,0,0,1
orz999d,24,527,492,0,0,1
orz999d,25,485,510,0,0,1
orz999d,26,594,478,0,0,1
orz999d,27,821,839,0,0,1
orz999d,28,618,594,0,0,1
orz999d,29,586,564,0,0,1
orz999d,30,634,526,0,0,1
orz999d,31,541,649,0,0,1
orz999d,32,549,548,0,0,1
orz999d,33,477,502,0,0,1
orz999d,34,463,466,0,0,1
orz999d,35,805,857,0,0,1
orz999d,36,555,649,0,0,1
orz999d,37,561,599,0,0,1
orz999d,38,549,578,0,0,1
orz999d,39,583,658,0,0,1
orz999d,40,701,543,0,0,1
orz999d,41,630,565,0,0,1
orz999d,42,559,559,0,0,1
orz999d,43,569,652,0,0,1
orz999d,44,528,554,0,0,1
orz999d,45,712,641,0,0,1
orz999d,46,626,615,0,0,1
orz999d,47,722,575,0,0,1
orz999d,48,664,618,0,0,1
orz999d,49,767,539,0,0,1
orz999d,50,668,650,0,0,1
orz999d,51,817,824,0,0,1
orz999d,52,752,607,0,0,1
orz999d,53,698,709,0,0,1
orz999d,54,620,693,0,0,1
orz999d,55,1877,1825,0,0,1
orz999d,56,703,864,0,0,1
orz999d,57,580,578,0,0,1
orz999d,58,961,914,0,0,1
orz999d,59,649,697,0,0,1
orz999d,60,1062,966,0,0,1
orz999d,61,686,625,0,0,1
orz999d,62,1214,1116,0,0,1
orz999d,63,668,643,0,0,1
orz999d,64,720,661,0,0,1
orz999d,65,824,578,0,0,1
orz999d,66,687,711,0,0,1
